From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812GUL2	A0A812LL71	unreviewed	A0A812LL71_9DINO	EryA protein	eryA SNEC2469_LOCUS4748	Symbiodinium necroappetens	1766
UniRef50_A0A812GUL2	A0A812GUL2	unreviewed	A0A812GUL2_9DINO	PikAI protein	pikAI SMICCKB8_LOCUS446	Symbiodinium sp. KB8	2198
UniRef50_A0A812GUL2	A0A812J136	unreviewed	A0A812J136_SYMMI	PikAI protein	pikAI SMIC04503_LOCUS782	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2109
UniRef50_A0A812GUU4	A0A812GUU4	unreviewed	A0A812GUU4_9DINO	NADP-dependent oxidoreductase domain-containing protein	STRI2592_LOCUS914	Symbiodinium sp. CCMP2592	1045
UniRef50_A0A812GV73	A0A812GV73	unreviewed	A0A812GV73_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS898	Symbiodinium natans	266
UniRef50_A0A812GVJ2	A0A812GVJ2	unreviewed	A0A812GVJ2_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS490	Symbiodinium sp. KB8	1308
UniRef50_A0A812GVJ2	A0A1Q9DJ42	unreviewed	A0A1Q9DJ42_SYMMI	Reverse transcriptase domain-containing protein	AK812_SmicGene22690	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1308
UniRef50_A0A812GW52	A0A812GW52	unreviewed	A0A812GW52_9DINO	DNA (cytosine-5-)-methyltransferase	SNAT2548_LOCUS973	Symbiodinium natans	487
UniRef50_A0A812GW52	A0A812TL04	unreviewed	A0A812TL04_9DINO	DNA (cytosine-5-)-methyltransferase	SNAT2548_LOCUS17121 SNAT2548_LOCUS29689	Symbiodinium natans	487
UniRef50_A0A812GWJ7	A0A812GWJ7	unreviewed	A0A812GWJ7_9DINO	VWFA domain-containing protein	SMICCKB8_LOCUS638	Symbiodinium sp. KB8	1407
UniRef50_A0A812GWJ7	A0A1Q9CW03	unreviewed	A0A1Q9CW03_SYMMI	VWFA domain-containing protein	AK812_SmicGene31721	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1407
UniRef50_A0A812GWX8	A0A812GWX8	unreviewed	A0A812GWX8_9DINO	RE1 protein	RE1 SNAT2548_LOCUS910	Symbiodinium natans	546
UniRef50_A0A812GXS1	A0A812N6Q3	unreviewed	A0A812N6Q3_9DINO	SYMPK protein	SYMPK SLIN2456_LOCUS8994	Symbiodinium sp. CCMP2456	1464
UniRef50_A0A812GXS1	A0A813CPF6	unreviewed	A0A813CPF6_9DINO	Sympk protein	Sympk SNEC2469_LOCUS35612	Symbiodinium necroappetens	1335
UniRef50_A0A812GXS1	A0A813CYW8	unreviewed	A0A813CYW8_9DINO	SYMPK protein	SYMPK SMICCKB8_LOCUS41188	Symbiodinium sp. KB8	1533
UniRef50_A0A812GXS1	A0A812GXS1	unreviewed	A0A812GXS1_9DINO	Sympk protein	sympk STRI2592_LOCUS852	Symbiodinium sp. CCMP2592	1548
UniRef50_A0A812GY51	A0A812GY51	unreviewed	A0A812GY51_9DINO	Uncharacterized protein	SNAT2548_LOCUS840	Symbiodinium natans	429
UniRef50_A0A812GY51	A0A812V0S4	unreviewed	A0A812V0S4_9DINO	Uncharacterized protein	SNAT2548_LOCUS34731	Symbiodinium natans	411
UniRef50_A0A812GYL2	A0A812GYL2	unreviewed	A0A812GYL2_9DINO	Uncharacterized protein	SNAT2548_LOCUS1113	Symbiodinium natans	195
UniRef50_A0A812GZ86	A0A812GZ86	unreviewed	A0A812GZ86_9DINO	DNA (cytosine-5-)-methyltransferase	SNAT2548_LOCUS1122	Symbiodinium natans	2124
UniRef50_A0A812GZP5	A0A812GZP5	unreviewed	A0A812GZP5_9DINO	Pol protein	Pol SNAT2548_LOCUS1052	Symbiodinium natans	558
UniRef50_A0A812GZV8	A0A1Q9EGL2	unreviewed	A0A1Q9EGL2_SYMMI	Uncharacterized protein	AK812_SmicGene10106	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2489
UniRef50_A0A812GZV8	A0A812GZV8	unreviewed	A0A812GZV8_9DINO	Uncharacterized protein	SNAT2548_LOCUS1071	Symbiodinium natans	2126
UniRef50_A0A812H0I3	A0A812P0R2	unreviewed	A0A812P0R2_9DINO	RE2 protein	RE2 SMICCKB8_LOCUS10886	Symbiodinium sp. KB8	875
UniRef50_A0A812H0I3	A0A812U8H9	unreviewed	A0A812U8H9_SYMMI	RE2 protein	RE2 SMIC04503_LOCUS17634	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	748
UniRef50_A0A812H0I3	A0A812H0I3	unreviewed	A0A812H0I3_9DINO	RE1 protein	RE1 STRI2592_LOCUS1013	Symbiodinium sp. CCMP2592	1008
UniRef50_A0A812H0I3	A0A812LMT2	unreviewed	A0A812LMT2_9DINO	GIP protein	GIP STRI2592_LOCUS12666	Symbiodinium sp. CCMP2592	911
UniRef50_A0A812H0I3	A0A812PLL9	unreviewed	A0A812PLL9_9DINO	RE1 protein	RE1 STRI2592_LOCUS18954	Symbiodinium sp. CCMP2592	976
UniRef50_A0A812H1B4	A0A812H1B4	unreviewed	A0A812H1B4_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS1568	Symbiodinium sp. CCMP2592	2978
UniRef50_A0A812H1B4	A0A812ZA49	unreviewed	A0A812ZA49_9DINO	Uncharacterized protein	STRI2592_LOCUS42227	Symbiodinium sp. CCMP2592	2987
UniRef50_A0A812H1E7	A0A812H1E7	unreviewed	A0A812H1E7_9DINO	OTU domain-containing protein	SNAT2548_LOCUS1036	Symbiodinium natans	1765
UniRef50_A0A812H259	A0A812H259	unreviewed	A0A812H259_9DINO	Uncharacterized protein	STRI2592_LOCUS1074	Symbiodinium sp. CCMP2592	278
UniRef50_A0A812H2B7	A0A812H2B7	unreviewed	A0A812H2B7_9DINO	Pol protein	Pol STRI2592_LOCUS1299	Symbiodinium sp. CCMP2592	2504
UniRef50_A0A812H2C5	A0A812H2C5	unreviewed	A0A812H2C5_9DINO	Uncharacterized protein	SNAT2548_LOCUS1121	Symbiodinium natans	450
UniRef50_A0A812H2D6	A0A812H2D6	unreviewed	A0A812H2D6_9DINO	Kbl protein	kbl SLIN2456_LOCUS473	Symbiodinium sp. CCMP2456	584
UniRef50_A0A812H2J3	A0A812H2J3	unreviewed	A0A812H2J3_9DINO	Nphp3 protein	Nphp3 SNAT2548_LOCUS1008	Symbiodinium natans	572
UniRef50_A0A812H2R0	A0A812H2R0	unreviewed	A0A812H2R0_9DINO	AspA protein	aspA STRI2592_LOCUS1051	Symbiodinium sp. CCMP2592	147
UniRef50_A0A812H2T1	A0A812H2T1	unreviewed	A0A812H2T1_9DINO	Ankk1 protein	Ankk1 SNAT2548_LOCUS1141	Symbiodinium natans	1449
UniRef50_A0A812H2U2	A0A812H2U2	unreviewed	A0A812H2U2_9DINO	XynB protein	xynB STRI2592_LOCUS1283	Symbiodinium sp. CCMP2592	1733
UniRef50_A0A812H2U4	A0A812H2U4	unreviewed	A0A812H2U4_9DINO	Klhl12 protein	Klhl12 SNAT2548_LOCUS987	Symbiodinium natans	881
UniRef50_A0A812H4C1	A0A812VBH9	unreviewed	A0A812VBH9_SYMPI	Sugar phosphate transporter domain-containing protein	SPIL2461_LOCUS16393	Symbiodinium pilosum (Dinoflagellate)	282
UniRef50_A0A812H4C1	A0A812H4C1	unreviewed	A0A812H4C1_9DINO	Sugar phosphate transporter domain-containing protein	STRI2592_LOCUS1343	Symbiodinium sp. CCMP2592	292
UniRef50_A0A812H4M4	A0A812H4M4	unreviewed	A0A812H4M4_9DINO	BXL5 protein	BXL5 STRI2592_LOCUS1380	Symbiodinium sp. CCMP2592	1381
UniRef50_A0A812H4X0	A0A812H4X0	unreviewed	A0A812H4X0_9DINO	Uncharacterized protein	SNAT2548_LOCUS1006	Symbiodinium natans	408
UniRef50_A0A812H504	A0A812H504	unreviewed	A0A812H504_9DINO	Nucleotide-diphospho-sugar transferase domain-containing protein	SNAT2548_LOCUS1146	Symbiodinium natans	536
UniRef50_A0A812H587	A0A812H587	unreviewed	A0A812H587_9DINO	Uncharacterized protein	SLIN2456_LOCUS526	Symbiodinium sp. CCMP2456	1292
UniRef50_A0A812H5R9	A0A812H5R9	unreviewed	A0A812H5R9_9DINO	P4HA3 protein	P4HA3 SMICCKB8_LOCUS637	Symbiodinium sp. KB8	1887
UniRef50_A0A812H6P0	A0A812J205	unreviewed	A0A812J205_9DINO	COLGALT1 protein	COLGALT1 SLIN2456_LOCUS2975	Symbiodinium sp. CCMP2456	642
UniRef50_A0A812H6P0	A0A812H6P0	unreviewed	A0A812H6P0_9DINO	COLGALT1 protein	COLGALT1 STRI2592_LOCUS1464	Symbiodinium sp. CCMP2592	687
UniRef50_A0A812H7J0	A0A812H7J0	unreviewed	A0A812H7J0_9DINO	Ubr3 protein	Ubr3 SNAT2548_LOCUS1167	Symbiodinium natans	1086
UniRef50_A0A812H7N5	A0A812H7N5	unreviewed	A0A812H7N5_9DINO	Uncharacterized protein	SNAT2548_LOCUS1404	Symbiodinium natans	1088
UniRef50_A0A812H878	A0A812M0F9	unreviewed	A0A812M0F9_SYMPI	RE1 protein	RE1 SPIL2461_LOCUS4765	Symbiodinium pilosum (Dinoflagellate)	1860
UniRef50_A0A812H878	A0A812H878	unreviewed	A0A812H878_9DINO	GIP protein	GIP SNAT2548_LOCUS1319	Symbiodinium natans	2082
UniRef50_A0A812H8M2	A0A812IKS4	unreviewed	A0A812IKS4_9DINO	Uncharacterized protein	STRI2592_LOCUS5012	Symbiodinium sp. CCMP2592	2525
UniRef50_A0A812H8M2	A0A812H8M2	unreviewed	A0A812H8M2_9DINO	Uncharacterized protein	SNAT2548_LOCUS1116	Symbiodinium natans	2335
UniRef50_A0A812H9B0	A0A812H9B0	unreviewed	A0A812H9B0_9DINO	Integrase catalytic domain-containing protein	STRI2592_LOCUS1288	Symbiodinium sp. CCMP2592	2292
UniRef50_A0A812H9B0	A0A812H9C2	unreviewed	A0A812H9C2_9DINO	RutD protein	rutD STRI2592_LOCUS1467	Symbiodinium sp. CCMP2592	2613
UniRef50_A0A812H9B0	A0A812I5E0	unreviewed	A0A812I5E0_9DINO	Uncharacterized protein	STRI2592_LOCUS3117	Symbiodinium sp. CCMP2592	2221
UniRef50_A0A812H9B0	A0A812II93	unreviewed	A0A812II93_9DINO	FCPC protein	FCPC STRI2592_LOCUS4269	Symbiodinium sp. CCMP2592	2694
UniRef50_A0A812H9B0	A0A812L922	unreviewed	A0A812L922_9DINO	FCPC protein	FCPC STRI2592_LOCUS10716	Symbiodinium sp. CCMP2592	2496
UniRef50_A0A812HA02	A0A812HA02	unreviewed	A0A812HA02_9DINO	POFUT2 protein	POFUT2 STRI2592_LOCUS1590	Symbiodinium sp. CCMP2592	3418
UniRef50_A0A812HB82	A0A812HB82	unreviewed	A0A812HB82_9DINO	GIP protein	GIP SLIN2456_LOCUS724	Symbiodinium sp. CCMP2456	1063
UniRef50_A0A812HB82	A0A812JE58	unreviewed	A0A812JE58_9DINO	GIP protein	GIP SLIN2456_LOCUS3343	Symbiodinium sp. CCMP2456	973
UniRef50_A0A812HB82	A0A812Y1B5	unreviewed	A0A812Y1B5_9DINO	GIP protein	GIP SLIN2456_LOCUS27475	Symbiodinium sp. CCMP2456	1210
UniRef50_A0A812HB83	A0A812HB83	unreviewed	A0A812HB83_9DINO	Reverse transcriptase Ty1/copia-type domain-containing protein	STRI2592_LOCUS1643	Symbiodinium sp. CCMP2592	416
UniRef50_A0A812HCE1	A0A812HCE1	unreviewed	A0A812HCE1_9DINO	RE1 protein	RE1 STRI2592_LOCUS1421	Symbiodinium sp. CCMP2592	2387
UniRef50_A0A812HDX9	A0A812KNX6	unreviewed	A0A812KNX6_9DINO	RE2 protein	RE2 SLIN2456_LOCUS5175	Symbiodinium sp. CCMP2456	2109
UniRef50_A0A812HDX9	A0A812HDX9	unreviewed	A0A812HDX9_9DINO	Integrase catalytic domain-containing protein	SMICCKB8_LOCUS789	Symbiodinium sp. KB8	1837
UniRef50_A0A812HDX9	A0A812J185	unreviewed	A0A812J185_SYMMI	Integrase catalytic domain-containing protein	SMIC04503_LOCUS1062	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1837
UniRef50_A0A812HDX9	A0A812RTL3	unreviewed	A0A812RTL3_9DINO	TY5A protein	TY5A STRI2592_LOCUS24106	Symbiodinium sp. CCMP2592	1924
UniRef50_A0A812HDX9	A0A812SN69	unreviewed	A0A812SN69_9DINO	GIP protein	GIP STRI2592_LOCUS25675	Symbiodinium sp. CCMP2592	2170
UniRef50_A0A812HDZ4	A0A812HDZ4	unreviewed	A0A812HDZ4_9DINO	HERC1 protein	HERC1 SNAT2548_LOCUS1400	Symbiodinium natans	501
UniRef50_A0A812HDZ4	A0A812VFT7	unreviewed	A0A812VFT7_9DINO	HERC1 protein	HERC1 SNAT2548_LOCUS34982	Symbiodinium natans	413
UniRef50_A0A812HGC6	A0A812ZEG2	unreviewed	A0A812ZEG2_9DINO	Uncharacterized protein	SNEC2469_LOCUS24582	Symbiodinium necroappetens	593
UniRef50_A0A812HGC6	A0A812HGC6	unreviewed	A0A812HGC6_9DINO	Tsr1 protein	tsr1 SMICCKB8_LOCUS830	Symbiodinium sp. KB8	554
UniRef50_A0A812HGC6	A0A812KQL7	unreviewed	A0A812KQL7_SYMMI	Uncharacterized protein	SMIC04503_LOCUS3462	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	545
UniRef50_A0A812HGC6	A0A812T9M8	unreviewed	A0A812T9M8_9DINO	Uncharacterized protein	STRI2592_LOCUS26738	Symbiodinium sp. CCMP2592	673
UniRef50_A0A812HGG5	A0A812HGG5	unreviewed	A0A812HGG5_9DINO	Uncharacterized protein	SLIN2456_LOCUS781	Symbiodinium sp. CCMP2456	1010
UniRef50_A0A812HGZ8	A0A812HGZ8	unreviewed	A0A812HGZ8_9DINO	RE1 protein	RE1 STRI2592_LOCUS1806	Symbiodinium sp. CCMP2592	911
UniRef50_A0A812HHI3	A0A812HHI3	unreviewed	A0A812HHI3_9DINO	RPL10A protein	RPL10A SMICCKB8_LOCUS846	Symbiodinium sp. KB8	60
UniRef50_A0A812HHP0	A0A812HHP0	unreviewed	A0A812HHP0_9DINO	Copia protein	SLIN2456_LOCUS806	Symbiodinium sp. CCMP2456	2923
UniRef50_A0A812HHP0	A0A812N6K2	unreviewed	A0A812N6K2_9DINO	Copia protein	SMICCKB8_LOCUS9888	Symbiodinium sp. KB8	2281
UniRef50_A0A812HHP0	A0A1Q9ET35	unreviewed	A0A1Q9ET35_SYMMI	Copia protein	GIP AK812_SmicGene5757	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2409
UniRef50_A0A812HHP0	A0A812WHG4	unreviewed	A0A812WHG4_9DINO	Gag-pol protein	gag-pol STRI2592_LOCUS34364	Symbiodinium sp. CCMP2592	2776
UniRef50_A0A812HHS5	A0A812HHS5	unreviewed	A0A812HHS5_9DINO	SRR1 protein	SRR1 STRI2592_LOCUS1843	Symbiodinium sp. CCMP2592	194
UniRef50_A0A812HI91	A0A812HI91	unreviewed	A0A812HI91_9DINO	Uncharacterized protein	SNAT2548_LOCUS1607	Symbiodinium natans	206
UniRef50_A0A812HIJ2	A0A812HIJ2	unreviewed	A0A812HIJ2_9DINO	BTBD19 protein	BTBD19 STRI2592_LOCUS1874	Symbiodinium sp. CCMP2592	942
UniRef50_A0A812HJ83	A0A812HJ83	unreviewed	A0A812HJ83_9DINO	Uncharacterized protein	SNAT2548_LOCUS1621	Symbiodinium natans	1046
UniRef50_A0A812HJ83	A0A812HQE0	unreviewed	A0A812HQE0_9DINO	Uncharacterized protein	SNAT2548_LOCUS1857	Symbiodinium natans	1091
UniRef50_A0A812HJ83	A0A812QPC8	unreviewed	A0A812QPC8_9DINO	Uncharacterized protein	SNAT2548_LOCUS21606	Symbiodinium natans	1214
UniRef50_A0A812HJB4	A0A812HJB4	unreviewed	A0A812HJB4_9DINO	RNase H type-1 domain-containing protein	SLIN2456_LOCUS832	Symbiodinium sp. CCMP2456	353
UniRef50_A0A812HJE2	A0A812XSF0	unreviewed	A0A812XSF0_9DINO	CPK12 protein	CPK12 STRI2592_LOCUS36882	Symbiodinium sp. CCMP2592	824
UniRef50_A0A812HJE2	A0A812HJE2	unreviewed	A0A812HJE2_9DINO	CPK12 protein	CPK12 SNAT2548_LOCUS1643	Symbiodinium natans	825
UniRef50_A0A812HJJ0	A0A812K8B6	unreviewed	A0A812K8B6_9DINO	Papst2 protein	Papst2 SLIN2456_LOCUS4477	Symbiodinium sp. CCMP2456	53
UniRef50_A0A812HJJ0	A0A812NX67	unreviewed	A0A812NX67_9DINO	Papst2 protein	Papst2 SNEC2469_LOCUS8421	Symbiodinium necroappetens	53
UniRef50_A0A812HJJ0	A0A812HJJ0	unreviewed	A0A812HJJ0_9DINO	Papst2 protein	Papst2 STRI2592_LOCUS1888	Symbiodinium sp. CCMP2592	3005
UniRef50_A0A812HJJ0	A0A812IH68	unreviewed	A0A812IH68_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	STRI2592_LOCUS4410	Symbiodinium sp. CCMP2592	2482
UniRef50_A0A812HJJ0	A0A812P5K5	unreviewed	A0A812P5K5_9DINO	TY5A protein	TY5A STRI2592_LOCUS18022	Symbiodinium sp. CCMP2592	2426
UniRef50_A0A812HJJ7	A0A812HJJ7	unreviewed	A0A812HJJ7_9DINO	RE1 protein	RE1 STRI2592_LOCUS1891	Symbiodinium sp. CCMP2592	2292
UniRef50_A0A812HJY0	A0A812HJY0	unreviewed	A0A812HJY0_9DINO	SSRP1 protein	SSRP1 STRI2592_LOCUS1926	Symbiodinium sp. CCMP2592	662
UniRef50_A0A812HLH3	A0A812HLH3	unreviewed	A0A812HLH3_9DINO	Uncharacterized protein	SMICCKB8_LOCUS915	Symbiodinium sp. KB8	1759
UniRef50_A0A812HLH3	A0A812IU07	unreviewed	A0A812IU07_SYMMI	Uncharacterized protein	SMIC04503_LOCUS704	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1755
UniRef50_A0A812HLM4	A0A812HLM4	unreviewed	A0A812HLM4_9DINO	Slc47a1 protein	slc47a1 STRI2592_LOCUS1976	Symbiodinium sp. CCMP2592	830
UniRef50_A0A812HLS1	A0A812HLS1	unreviewed	A0A812HLS1_9DINO	C3H1-type domain-containing protein	SNAT2548_LOCUS1692	Symbiodinium natans	1328
UniRef50_A0A812HLW0	A0A812HLW0	unreviewed	A0A812HLW0_9DINO	C3H1-type domain-containing protein	SNAT2548_LOCUS1704	Symbiodinium natans	1249
UniRef50_A0A812HLX5	A0A812HLX5	unreviewed	A0A812HLX5_9DINO	C2H2-type domain-containing protein	STRI2592_LOCUS2017	Symbiodinium sp. CCMP2592	9478
UniRef50_A0A812HMD8	A0A812H2D3	unreviewed	A0A812H2D3_9DINO	GIP protein	GIP SNAT2548_LOCUS1408	Symbiodinium natans	2323
UniRef50_A0A812HMD8	A0A812HMD8	unreviewed	A0A812HMD8_9DINO	GIP protein	GIP SNAT2548_LOCUS1717	Symbiodinium natans	2304
UniRef50_A0A812HMD8	A0A812J5Y7	unreviewed	A0A812J5Y7_9DINO	GIP protein	GIP SNAT2548_LOCUS5278	Symbiodinium natans	2255
UniRef50_A0A812HML7	A0A812HML7	unreviewed	A0A812HML7_9DINO	FCP1 homology domain-containing protein	STRI2592_LOCUS2056	Symbiodinium sp. CCMP2592	434
UniRef50_A0A812HMY9	A0A812HMY9	unreviewed	A0A812HMY9_9DINO	EMB2076 protein	EMB2076 SNAT2548_LOCUS1763	Symbiodinium natans	2161
UniRef50_A0A812HNA7	A0A812HNA7	unreviewed	A0A812HNA7_9DINO	RE1 protein	RE1 SLIN2456_LOCUS915	Symbiodinium sp. CCMP2456	1221
UniRef50_A0A812HNA7	A0A812XC06	unreviewed	A0A812XC06_9DINO	RE2 protein	RE2 SMICCKB8_LOCUS19755	Symbiodinium sp. KB8	995
UniRef50_A0A812HNX3	A0A812HNX3	unreviewed	A0A812HNX3_9DINO	RE1 protein	RE1 SNAT2548_LOCUS1778	Symbiodinium natans	575
UniRef50_A0A812HP23	A0A812HP23	unreviewed	A0A812HP23_9DINO	RE1 protein	RE1 STRI2592_LOCUS2126	Symbiodinium sp. CCMP2592	1250
UniRef50_A0A812HP78	A0A812HP78	unreviewed	A0A812HP78_9DINO	Pth protein	pth SNAT2548_LOCUS1774	Symbiodinium natans	114
UniRef50_A0A812HPH0	A0A812HPH0	unreviewed	A0A812HPH0_9DINO	ANKRD50 protein	ANKRD50 STRI2592_LOCUS2167	Symbiodinium sp. CCMP2592	1031
UniRef50_A0A812HPK5	A0A812HPK5	unreviewed	A0A812HPK5_9DINO	CCHC-type domain-containing protein	STRI2592_LOCUS2092	Symbiodinium sp. CCMP2592	3444
UniRef50_A0A812HPS3	A0A812HPS3	unreviewed	A0A812HPS3_9DINO	ABCC1 protein	ABCC1 STRI2592_LOCUS2125	Symbiodinium sp. CCMP2592	780
UniRef50_A0A812HQC4	A0A812HQC4	unreviewed	A0A812HQC4_9DINO	Uncharacterized protein	STRI2592_LOCUS2168	Symbiodinium sp. CCMP2592	779
UniRef50_A0A812HQD8	A0A812HQD8	unreviewed	A0A812HQD8_9DINO	RE1 protein	RE1 STRI2592_LOCUS2165	Symbiodinium sp. CCMP2592	2858
UniRef50_A0A812HQG5	A0A812HQG5	unreviewed	A0A812HQG5_9DINO	TESK1 protein	TESK1 STRI2592_LOCUS2177	Symbiodinium sp. CCMP2592	352
UniRef50_A0A812HQX7	A0A812HQX7	unreviewed	A0A812HQX7_9DINO	Uncharacterized protein	SLIN2456_LOCUS966	Symbiodinium sp. CCMP2456	1069
UniRef50_A0A812HR08	A0A812HR08	unreviewed	A0A812HR08_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	SNAT2548_LOCUS1854	Symbiodinium natans	917
UniRef50_A0A812HR99	A0A813A1C6	unreviewed	A0A813A1C6_9DINO	alkylglycerone-phosphate synthase (EC 2.5.1.26) (Alkylglycerone-phosphate synthase)	Agps SMICCKB8_LOCUS24009	Symbiodinium sp. KB8	3069
UniRef50_A0A812HR99	A0A812HR99	unreviewed	A0A812HR99_9DINO	alkylglycerone-phosphate synthase (EC 2.5.1.26) (Alkylglycerone-phosphate synthase)	ads-1 SNAT2548_LOCUS1837	Symbiodinium natans	2605
UniRef50_A0A812HSF7	A0A812HSF7	unreviewed	A0A812HSF7_9DINO	RE1 protein	RE1 SLIN2456_LOCUS999	Symbiodinium sp. CCMP2456	1972
UniRef50_A0A812HSZ7	A0A812HSZ7	unreviewed	A0A812HSZ7_9DINO	Globin family profile domain-containing protein	STRI2592_LOCUS2302	Symbiodinium sp. CCMP2592	224
UniRef50_A0A812HU15	A0A812HU15	unreviewed	A0A812HU15_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS2313	Symbiodinium sp. CCMP2592	2696
UniRef50_A0A812HU98	A0A812HU98	unreviewed	A0A812HU98_9DINO	Lipid desaturase domain-containing protein	SLIN2456_LOCUS1042	Symbiodinium sp. CCMP2456	1629
UniRef50_A0A812HU98	A0A812YXP4	unreviewed	A0A812YXP4_9DINO	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	STRI2592_LOCUS40865	Symbiodinium sp. CCMP2592	1389
UniRef50_A0A812HU98	A0A812I317	unreviewed	A0A812I317_9DINO	TIR domain-containing protein	SNAT2548_LOCUS2415	Symbiodinium natans	1360
UniRef50_A0A812HU98	A0A812J553	unreviewed	A0A812J553_9DINO	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	SNAT2548_LOCUS5872	Symbiodinium natans	1415
UniRef50_A0A812HUA2	A0A812HUA2	unreviewed	A0A812HUA2_9DINO	RPL15 protein	RPL15 STRI2592_LOCUS2321	Symbiodinium sp. CCMP2592	2943
UniRef50_A0A812HUT9	A0A812HUT9	unreviewed	A0A812HUT9_9DINO	Tyr recombinase domain-containing protein	STRI2592_LOCUS2436	Symbiodinium sp. CCMP2592	3386
UniRef50_A0A812HV45	A0A812HV45	unreviewed	A0A812HV45_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS2354	Symbiodinium sp. CCMP2592	2111
UniRef50_A0A812HVM5	A0A812NS37	unreviewed	A0A812NS37_9DINO	Protein kinase domain-containing protein	SLIN2456_LOCUS9608	Symbiodinium sp. CCMP2456	885
UniRef50_A0A812HVM5	A0A812HVM5	unreviewed	A0A812HVM5_9DINO	Protein kinase domain-containing protein	SMICCKB8_LOCUS1103	Symbiodinium sp. KB8	885
UniRef50_A0A812HVM5	A0A812ZCX7	unreviewed	A0A812ZCX7_SYMMI	Protein kinase domain-containing protein	SMIC04503_LOCUS28029	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	885
UniRef50_A0A812HVM5	A0A812GPF3	unreviewed	A0A812GPF3_9DINO	Gdt4 protein	gdt4 STRI2592_LOCUS595	Symbiodinium sp. CCMP2592	884
UniRef50_A0A812HVM5	A0A812UI04	unreviewed	A0A812UI04_9DINO	Kctd7 protein	Kctd7 SNAT2548_LOCUS32287	Symbiodinium natans	715
UniRef50_A0A812HVW3	A0A812HVW3	unreviewed	A0A812HVW3_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS2511	Symbiodinium sp. CCMP2592	825
UniRef50_A0A812HVW3	A0A812TCP0	unreviewed	A0A812TCP0_9DINO	Ubiad1 protein	ubiad1 STRI2592_LOCUS26878	Symbiodinium sp. CCMP2592	950
UniRef50_A0A812HWB4	A0A812HWB4	unreviewed	A0A812HWB4_9DINO	RE1 protein	RE1 STRI2592_LOCUS2443	Symbiodinium sp. CCMP2592	1496
UniRef50_A0A812HWB4	A0A812K7V2	unreviewed	A0A812K7V2_9DINO	RE1 protein	RE1 STRI2592_LOCUS8455	Symbiodinium sp. CCMP2592	1573
UniRef50_A0A812HWD6	A0A812LXR5	unreviewed	A0A812LXR5_9DINO	RE1 protein	RE1 SLIN2456_LOCUS6946	Symbiodinium sp. CCMP2456	1029
UniRef50_A0A812HWD6	A0A812HWD6	unreviewed	A0A812HWD6_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	STRI2592_LOCUS2470	Symbiodinium sp. CCMP2592	1061
UniRef50_A0A812HWD6	A0A812W1G1	unreviewed	A0A812W1G1_9DINO	RE1 protein	RE1 STRI2592_LOCUS32572	Symbiodinium sp. CCMP2592	851
UniRef50_A0A812HWN1	A0A812HWN1	unreviewed	A0A812HWN1_9DINO	Uncharacterized protein	SNAT2548_LOCUS2119	Symbiodinium natans	4769
UniRef50_A0A812HX04	A0A812HX04	unreviewed	A0A812HX04_9DINO	LAGLIDADG homing endonuclease	STRI2592_LOCUS2509	Symbiodinium sp. CCMP2592	222
UniRef50_A0A812HXH3	A0A812HXH3	unreviewed	A0A812HXH3_9DINO	PpsC protein	ppsC STRI2592_LOCUS2515	Symbiodinium sp. CCMP2592	1041
UniRef50_A0A812HXH3	A0A812R0D7	unreviewed	A0A812R0D7_9DINO	PpsC protein	ppsC STRI2592_LOCUS22329	Symbiodinium sp. CCMP2592	879
UniRef50_A0A812HXH3	A0A812V4M9	unreviewed	A0A812V4M9_9DINO	PpsC protein	ppsC STRI2592_LOCUS30245	Symbiodinium sp. CCMP2592	1157
UniRef50_A0A812HXH7	A0A812HXH7	unreviewed	A0A812HXH7_9DINO	Uncharacterized protein	SLIN2456_LOCUS1073	Symbiodinium sp. CCMP2456	914
