From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812JCX8	A0A812JCX8	unreviewed	A0A812JCX8_9DINO	Uncharacterized protein	STRI2592_LOCUS6132	Symbiodinium sp. CCMP2592	505
UniRef50_A0A812JCX8	A0A812N7Z3	unreviewed	A0A812N7Z3_9DINO	Uncharacterized protein	STRI2592_LOCUS16942	Symbiodinium sp. CCMP2592	419
UniRef50_A0A812JD16	A0A812JD16	unreviewed	A0A812JD16_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS6089	Symbiodinium natans	643
UniRef50_A0A812JD57	A0A812JD57	unreviewed	A0A812JD57_9DINO	RE1 protein	RE1 STRI2592_LOCUS6294	Symbiodinium sp. CCMP2592	3729
UniRef50_A0A812JD57	A0A812YAA8	unreviewed	A0A812YAA8_9DINO	RE1 protein	RE1 STRI2592_LOCUS38900	Symbiodinium sp. CCMP2592	3264
UniRef50_A0A812JDD9	A0A812JDD9	unreviewed	A0A812JDD9_9DINO	HERC1 protein	HERC1 SNAT2548_LOCUS6403	Symbiodinium natans	913
UniRef50_A0A812JDK1	A0A812JDK1	unreviewed	A0A812JDK1_9DINO	Acyl-coenzyme A dehydrogenase (EC 1.3.8.7) (EC 1.3.8.8)	fadE SMICCKB8_LOCUS3342	Symbiodinium sp. KB8	1154
UniRef50_A0A812JDP5	A0A812JDP5	unreviewed	A0A812JDP5_9DINO	Kcnh1 protein	Kcnh1 SNAT2548_LOCUS5948	Symbiodinium natans	1488
UniRef50_A0A812JE04	A0A812JE04	unreviewed	A0A812JE04_SYMMI	Glucose-6-phosphate isomerase (EC 5.3.1.9)	mutL SMIC04503_LOCUS1758	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1831
UniRef50_A0A812JE29	A0A812JE29	unreviewed	A0A812JE29_SYMMI	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I)	trkI SMIC04503_LOCUS1775	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	903
UniRef50_A0A812JE77	A0A812JE77	unreviewed	A0A812JE77_9DINO	Transglutaminase-like domain-containing protein	SNEC2469_LOCUS1551	Symbiodinium necroappetens	1773
UniRef50_A0A812JEB5	A0A1Q9CHK2	unreviewed	A0A1Q9CHK2_SYMMI	Caroteno-chlorophyll a-c-binding protein	AK812_SmicGene36933	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1761
UniRef50_A0A812JEB5	A0A812JEB5	unreviewed	A0A812JEB5_SYMMI	Reverse transcriptase domain-containing protein	SMIC04503_LOCUS1512	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1761
UniRef50_A0A812JEI5	A0A812JEI5	unreviewed	A0A812JEI5_9DINO	RE1 protein	RE1 STRI2592_LOCUS6268	Symbiodinium sp. CCMP2592	1176
UniRef50_A0A812JEN7	A0A812JEN7	unreviewed	A0A812JEN7_9DINO	Tkt protein	tkt SNAT2548_LOCUS6380	Symbiodinium natans	1166
UniRef50_A0A812JFA0	A0A812JFA0	unreviewed	A0A812JFA0_9DINO	Pyruvate kinase (EC 2.7.1.40)	fabF SLIN2456_LOCUS3160	Symbiodinium sp. CCMP2456	1003
UniRef50_A0A812JFC2	A0A812JFC2	unreviewed	A0A812JFC2_SYMMI	Cytochrome c oxidase subunit 3	thrC SMIC04503_LOCUS1732	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2166
UniRef50_A0A812JFH1	A0A812JFH1	unreviewed	A0A812JFH1_SYMMI	Membrane protein insertase YidC (EC 3.5.1.18) (Foldase YidC) (Membrane integrase YidC) (N-succinyl-LL-2,6-diaminoheptanedioate amidohydrolase) (Succinyl-diaminopimelate desuccinylase)	yidC SMIC04503_LOCUS1745	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1988
UniRef50_A0A812JFP8	A0A812TLI2	unreviewed	A0A812TLI2_9DINO	TY5A protein	TY5A SLIN2456_LOCUS18137	Symbiodinium sp. CCMP2456	1109
UniRef50_A0A812JFP8	A0A812JFP8	unreviewed	A0A812JFP8_9DINO	TY5A protein	TY5A STRI2592_LOCUS6153	Symbiodinium sp. CCMP2592	1322
UniRef50_A0A812JFS5	A0A812JFS5	unreviewed	A0A812JFS5_9DINO	GIP protein	GIP SLIN2456_LOCUS3479	Symbiodinium sp. CCMP2456	2780
UniRef50_A0A812JFX3	A0A812JFX3	unreviewed	A0A812JFX3_SYMPI	NolO protein	nolO SPIL2461_LOCUS2008	Symbiodinium pilosum (Dinoflagellate)	592
UniRef50_A0A812JFZ8	A0A812JFZ8	unreviewed	A0A812JFZ8_9DINO	Uncharacterized protein	STRI2592_LOCUS6599	Symbiodinium sp. CCMP2592	369
UniRef50_A0A812JFZ8	A0A812K1K7	unreviewed	A0A812K1K7_9DINO	Uncharacterized protein	STRI2592_LOCUS8351	Symbiodinium sp. CCMP2592	369
UniRef50_A0A812JFZ8	A0A812M885	unreviewed	A0A812M885_9DINO	Uncharacterized protein	STRI2592_LOCUS13472	Symbiodinium sp. CCMP2592	368
UniRef50_A0A812JG72	A0A812JG72	unreviewed	A0A812JG72_9DINO	CCHC-type domain-containing protein	STRI2592_LOCUS6439	Symbiodinium sp. CCMP2592	590
UniRef50_A0A812JGQ7	A0A812JGQ7	unreviewed	A0A812JGQ7_SYMMI	ribonuclease H (EC 3.1.26.4)	ispH SMIC04503_LOCUS1733	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	757
UniRef50_A0A812JGU3	A0A812UW68	unreviewed	A0A812UW68_9DINO	GIP protein	GIP SNEC2469_LOCUS16900	Symbiodinium necroappetens	990
UniRef50_A0A812JGU3	A0A812JGU3	unreviewed	A0A812JGU3_SYMPI	GIP protein	GIP SPIL2461_LOCUS2129	Symbiodinium pilosum (Dinoflagellate)	859
UniRef50_A0A812JGU3	A0A812KB30	unreviewed	A0A812KB30_SYMPI	GIP protein	GIP SPIL2461_LOCUS2852	Symbiodinium pilosum (Dinoflagellate)	865
UniRef50_A0A812JGU4	A0A812JGU4	unreviewed	A0A812JGU4_SYMMI	YjbG protein	yjbG SMIC04503_LOCUS1747	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1596
UniRef50_A0A812JGV4	A0A812JGV4	unreviewed	A0A812JGV4_SYMMI	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (EC 6.1.1.3) (Phenylalanine--tRNA ligase beta subunit) (Phenylalanyl-tRNA synthetase) (Phenylalanyl-tRNA synthetase alpha subunit) (Phenylalanyl-tRNA synthetase beta subunit) (Threonyl-tRNA synthetase)	thrS SMIC04503_LOCUS1752	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3212
UniRef50_A0A812JHF6	A0A812JHF6	unreviewed	A0A812JHF6_9DINO	Cacna1h protein	Cacna1h STRI2592_LOCUS6890	Symbiodinium sp. CCMP2592	2652
UniRef50_A0A812JHH2	A0A812JHH2	unreviewed	A0A812JHH2_9DINO	FadN protein	fadN SLIN2456_LOCUS3262	Symbiodinium sp. CCMP2456	1141
UniRef50_A0A812JHQ2	A0A812JHQ2	unreviewed	A0A812JHQ2_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS6726	Symbiodinium sp. CCMP2592	738
UniRef50_A0A812JHV3	A0A812JHV3	unreviewed	A0A812JHV3_9DINO	GRINA protein	GRINA SLIN2456_LOCUS3376	Symbiodinium sp. CCMP2456	1712
UniRef50_A0A812JIB8	A0A812JIB8	unreviewed	A0A812JIB8_9DINO	RE2 protein	RE2 SNAT2548_LOCUS6276	Symbiodinium natans	554
UniRef50_A0A812JIP0	A0A812JIP0	unreviewed	A0A812JIP0_9DINO	Uncharacterized protein	SLIN2456_LOCUS3413	Symbiodinium sp. CCMP2456	331
UniRef50_A0A812JJY2	A0A812JJY2	unreviewed	A0A812JJY2_9DINO	phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)	ptsI SNEC2469_LOCUS2009	Symbiodinium necroappetens	2436
UniRef50_A0A812JK07	A0A812JK07	unreviewed	A0A812JK07_SYMMI	FadA protein	fadA SMIC04503_LOCUS1773	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	535
UniRef50_A0A812JK13	A0A812JK13	unreviewed	A0A812JK13_9DINO	SLC24A2 protein	SLC24A2 STRI2592_LOCUS6259	Symbiodinium sp. CCMP2592	555
UniRef50_A0A812JK21	A0A812JK21	unreviewed	A0A812JK21_9DINO	GEMIN5 protein	GEMIN5 STRI2592_LOCUS6490	Symbiodinium sp. CCMP2592	3015
UniRef50_A0A812JKJ8	A0A812JKJ8	unreviewed	A0A812JKJ8_SYMMI	(R)-citramalate synthase (EC 2.3.3.13) (EC 2.3.3.21) (EC 6.1.1.16) (EC 6.3.5.1) (Cysteinyl-tRNA synthetase) (NAD(+) synthase [glutamine-hydrolyzing])	cysS SMIC04503_LOCUS1759	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3456
UniRef50_A0A812JKQ3	A0A812JKQ3	unreviewed	A0A812JKQ3_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS3637	Symbiodinium sp. KB8	1983
UniRef50_A0A812JKV2	A0A812JKV2	unreviewed	A0A812JKV2_9DINO	Pol protein	Pol SNEC2469_LOCUS1981	Symbiodinium necroappetens	1242
UniRef50_A0A812JL30	A0A813BBX9	unreviewed	A0A813BBX9_9DINO	Fatty acid hydroxylase domain-containing protein	SNEC2469_LOCUS30067	Symbiodinium necroappetens	425
UniRef50_A0A812JL30	A0A812YUP2	unreviewed	A0A812YUP2_SYMMI	Fatty acid hydroxylase domain-containing protein	SMIC04503_LOCUS26818	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	425
UniRef50_A0A812JL30	A0A812IPI6	unreviewed	A0A812IPI6_SYMPI	Fatty acid hydroxylase domain-containing protein	SPIL2461_LOCUS720	Symbiodinium pilosum (Dinoflagellate)	358
UniRef50_A0A812JL30	A0A812M985	unreviewed	A0A812M985_SYMPI	Fatty acid hydroxylase domain-containing protein	SPIL2461_LOCUS4934	Symbiodinium pilosum (Dinoflagellate)	395
UniRef50_A0A812JL30	A0A812IEP9	unreviewed	A0A812IEP9_9DINO	Fatty acid hydroxylase domain-containing protein	SNAT2548_LOCUS4312	Symbiodinium natans	353
UniRef50_A0A812JL30	A0A812JL30	unreviewed	A0A812JL30_9DINO	Fatty acid hydroxylase domain-containing protein	SNAT2548_LOCUS6771	Symbiodinium natans	438
UniRef50_A0A812JL30	A0A812JUB0	unreviewed	A0A812JUB0_9DINO	Fatty acid hydroxylase domain-containing protein	SNAT2548_LOCUS7352	Symbiodinium natans	431
UniRef50_A0A812JL99	A0A812JL99	unreviewed	A0A812JL99_9DINO	SMYD3 protein	SMYD3 STRI2592_LOCUS7147	Symbiodinium sp. CCMP2592	2378
UniRef50_A0A812JLV7	A0A812JLV7	unreviewed	A0A812JLV7_9DINO	Uncharacterized protein	STRI2592_LOCUS6625	Symbiodinium sp. CCMP2592	338
UniRef50_A0A812JLZ7	A0A812JLZ7	unreviewed	A0A812JLZ7_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS7273	Symbiodinium sp. CCMP2592	852
UniRef50_A0A812JM54	A0A812JM54	unreviewed	A0A812JM54_9DINO	ABC transporter domain-containing protein	SLIN2456_LOCUS3698	Symbiodinium sp. CCMP2456	777
UniRef50_A0A812JMK1	A0A812JMK1	unreviewed	A0A812JMK1_9DINO	Uncharacterized protein	SNEC2469_LOCUS2061	Symbiodinium necroappetens	399
UniRef50_A0A812JMK1	A0A812RIS9	unreviewed	A0A812RIS9_9DINO	Uncharacterized protein	SNEC2469_LOCUS12119	Symbiodinium necroappetens	323
UniRef50_A0A812JN10	A0A812JN10	unreviewed	A0A812JN10_9DINO	CCHC-type domain-containing protein	SNEC2469_LOCUS1825	Symbiodinium necroappetens	863
UniRef50_A0A812JN13	A0A812JN13	unreviewed	A0A812JN13_9DINO	HMGS protein	HMGS STRI2592_LOCUS7265	Symbiodinium sp. CCMP2592	478
UniRef50_A0A812JN46	A0A812JN46	unreviewed	A0A812JN46_9DINO	GefF protein	gefF SNAT2548_LOCUS6672	Symbiodinium natans	1321
UniRef50_A0A812JN46	A0A812QCY7	unreviewed	A0A812QCY7_9DINO	Klhdc4 protein	Klhdc4 SNAT2548_LOCUS19778	Symbiodinium natans	1283
UniRef50_A0A812JNF5	A0A812JNF5	unreviewed	A0A812JNF5_9DINO	GIP protein	GIP SNEC2469_LOCUS2097	Symbiodinium necroappetens	2271
UniRef50_A0A812JNX5	A0A812JNX5	unreviewed	A0A812JNX5_SYMPI	Uncharacterized protein	SPIL2461_LOCUS1962	Symbiodinium pilosum (Dinoflagellate)	302
UniRef50_A0A812JPF7	A0A812JPF7	unreviewed	A0A812JPF7_9DINO	Uncharacterized protein	SNAT2548_LOCUS7375	Symbiodinium natans	348
UniRef50_A0A812JPK6	A0A812JPK6	unreviewed	A0A812JPK6_9DINO	Calmodulin	SMICCKB8_LOCUS3934	Symbiodinium sp. KB8	500
UniRef50_A0A812JPK6	A0A813B9S4	unreviewed	A0A813B9S4_SYMMI	Calmodulin	CAC SMIC04503_LOCUS36602	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	363
UniRef50_A0A812JPL8	A0A812PFH2	unreviewed	A0A812PFH2_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS10905	Symbiodinium sp. KB8	1328
UniRef50_A0A812JPL8	A0A1Q9E8P9	unreviewed	A0A1Q9E8P9_SYMMI	LINE-1 reverse transcriptase-like	AK812_SmicGene13181	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1687
UniRef50_A0A812JPL8	A0A812JPL8	unreviewed	A0A812JPL8_SYMMI	Reverse transcriptase domain-containing protein	SMIC04503_LOCUS1830	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1416
UniRef50_A0A812JQS6	A0A812JQS6	unreviewed	A0A812JQS6_9DINO	RE1 protein	RE1 SNAT2548_LOCUS6654	Symbiodinium natans	2464
UniRef50_A0A812JQW5	A0A812JQW5	unreviewed	A0A812JQW5_SYMPI	CEP1 protein	CEP1 SPIL2461_LOCUS2445	Symbiodinium pilosum (Dinoflagellate)	836
UniRef50_A0A812JRA2	A0A812JRA2	unreviewed	A0A812JRA2_SYMPI	CPK34 protein	CPK34 SPIL2461_LOCUS2336	Symbiodinium pilosum (Dinoflagellate)	2211
UniRef50_A0A812JRA2	A0A812SPM4	unreviewed	A0A812SPM4_SYMPI	Integrase catalytic domain-containing protein	SPIL2461_LOCUS12638	Symbiodinium pilosum (Dinoflagellate)	2123
UniRef50_A0A812JRA8	A0A812JRA8	unreviewed	A0A812JRA8_9DINO	RE2 protein	RE2 STRI2592_LOCUS7313	Symbiodinium sp. CCMP2592	1454
UniRef50_A0A812JRK1	A0A812JRK1	unreviewed	A0A812JRK1_9DINO	RfbP protein	rfbP SLIN2456_LOCUS3567	Symbiodinium sp. CCMP2456	500
UniRef50_A0A812JSZ5	A0A812JSZ5	unreviewed	A0A812JSZ5_9DINO	RING-type domain-containing protein	SNAT2548_LOCUS7300	Symbiodinium natans	164
UniRef50_A0A812JT93	A0A812JT93	unreviewed	A0A812JT93_9DINO	Stas protein	stas STRI2592_LOCUS7390	Symbiodinium sp. CCMP2592	596
UniRef50_A0A812JTC4	A0A812JTC4	unreviewed	A0A812JTC4_9DINO	RE1 protein	RE1 SNAT2548_LOCUS6998	Symbiodinium natans	4855
UniRef50_A0A812JTP8	A0A812JTP8	unreviewed	A0A812JTP8_9DINO	Integrase catalytic domain-containing protein	SLIN2456_LOCUS3657	Symbiodinium sp. CCMP2456	961
UniRef50_A0A812JTQ1	A0A812JTQ1	unreviewed	A0A812JTQ1_9DINO	GIP protein	GIP SNAT2548_LOCUS7332	Symbiodinium natans	1585
UniRef50_A0A812JTS5	A0A812JTS5	unreviewed	A0A812JTS5_9DINO	C2H2-type domain-containing protein	SNAT2548_LOCUS7312	Symbiodinium natans	1338
UniRef50_A0A812JU47	A0A812JU47	unreviewed	A0A812JU47_SYMMI	Uncharacterized protein	SMIC04503_LOCUS2124	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1843
UniRef50_A0A812JU55	A0A812JU55	unreviewed	A0A812JU55_9DINO	Tetratricopeptide repeat protein 38	hyuA SNEC2469_LOCUS2470	Symbiodinium necroappetens	6643
UniRef50_A0A812JU60	A0A812JU60	unreviewed	A0A812JU60_9DINO	Kcnh5 protein	Kcnh5 SMICCKB8_LOCUS4029	Symbiodinium sp. KB8	970
UniRef50_A0A812JU64	A0A812JU64	unreviewed	A0A812JU64_SYMMI	Uncharacterized protein	SMIC04503_LOCUS2348	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	887
UniRef50_A0A812JU72	A0A812JU72	unreviewed	A0A812JU72_9DINO	GIP protein	GIP STRI2592_LOCUS7797	Symbiodinium sp. CCMP2592	1705
UniRef50_A0A812JUC8	A0A812JUC8	unreviewed	A0A812JUC8_9DINO	C2H2-type domain-containing protein	SNAT2548_LOCUS7586	Symbiodinium natans	616
UniRef50_A0A812JUI2	A0A812JUI2	unreviewed	A0A812JUI2_SYMPI	Copia protein	SPIL2461_LOCUS2477	Symbiodinium pilosum (Dinoflagellate)	3352
UniRef50_A0A812JUJ0	A0A812JUJ0	unreviewed	A0A812JUJ0_9DINO	enoyl-CoA hydratase (EC 4.2.1.17)	ehhadh SNAT2548_LOCUS7373	Symbiodinium natans	1705
UniRef50_A0A812JUR7	A0A812JUR7	unreviewed	A0A812JUR7_9DINO	Purine nucleoside phosphorylase (EC 2.4.2.1) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Inosine-guanosine phosphorylase) (Phosphodeoxyriboaldolase)	deoA SLIN2456_LOCUS3737	Symbiodinium sp. CCMP2456	2001
UniRef50_A0A812JUR7	A0A812P8I3	unreviewed	A0A812P8I3_SYMPI	adenosylhomocysteine nucleosidase (EC 3.2.2.9)	PAHX SPIL2461_LOCUS8155	Symbiodinium pilosum (Dinoflagellate)	2046
UniRef50_A0A812JV31	A0A812JV31	unreviewed	A0A812JV31_9DINO	C2H2-type domain-containing protein	STRI2592_LOCUS7586	Symbiodinium sp. CCMP2592	2953
UniRef50_A0A812JV63	A0A812JV63	unreviewed	A0A812JV63_SYMPI	PccB protein	pccB SPIL2461_LOCUS2299	Symbiodinium pilosum (Dinoflagellate)	979
UniRef50_A0A812JV64	A0A812JV64	unreviewed	A0A812JV64_9DINO	GIP protein	GIP SNAT2548_LOCUS7420	Symbiodinium natans	1693
UniRef50_A0A812JVS6	A0A812JVS6	unreviewed	A0A812JVS6_9DINO	Uncharacterized protein	SLIN2456_LOCUS3782	Symbiodinium sp. CCMP2456	815
UniRef50_A0A812JWK6	A0A812JWK6	unreviewed	A0A812JWK6_9DINO	Uncharacterized protein	SLIN2456_LOCUS4119	Symbiodinium sp. CCMP2456	301
UniRef50_A0A812JWK6	A0A812U7N7	unreviewed	A0A812U7N7_9DINO	Uncharacterized protein	SNEC2469_LOCUS16036	Symbiodinium necroappetens	248
UniRef50_A0A812JWK6	A0A1Q9C3K9	unreviewed	A0A1Q9C3K9_SYMMI	Uncharacterized protein	AK812_SmicGene42428	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	248
UniRef50_A0A812JWK6	A0A812ZYJ5	unreviewed	A0A812ZYJ5_SYMMI	Uncharacterized protein	SMIC04503_LOCUS29260	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	135
UniRef50_A0A812JWM2	A0A812JWM2	unreviewed	A0A812JWM2_SYMPI	Phospholipid/glycerol acyltransferase domain-containing protein	SPIL2461_LOCUS2556	Symbiodinium pilosum (Dinoflagellate)	648
UniRef50_A0A812JWT8	A0A812JWT8	unreviewed	A0A812JWT8_9DINO	Uncharacterized protein	SLIN2456_LOCUS4134	Symbiodinium sp. CCMP2456	619
UniRef50_A0A812JX77	A0A812JX77	unreviewed	A0A812JX77_9DINO	Crtp3 protein	crtp3 STRI2592_LOCUS7886	Symbiodinium sp. CCMP2592	691
UniRef50_A0A812JXB1	A0A812JXB1	unreviewed	A0A812JXB1_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS7896	Symbiodinium natans	954
UniRef50_A0A812JXC8	A0A812JXC8	unreviewed	A0A812JXC8_9DINO	HemE protein	hemE SLIN2456_LOCUS4058	Symbiodinium sp. CCMP2456	606
UniRef50_A0A812JXD3	A0A812P8R3	unreviewed	A0A812P8R3_SYMPI	Uncharacterized protein	SPIL2461_LOCUS8425	Symbiodinium pilosum (Dinoflagellate)	456
UniRef50_A0A812JXD3	A0A812JXD3	unreviewed	A0A812JXD3_9DINO	Uncharacterized protein	SNAT2548_LOCUS7775	Symbiodinium natans	475
UniRef50_A0A812JXT0	A0A812JXT0	unreviewed	A0A812JXT0_9DINO	RNase H type-1 domain-containing protein	SNAT2548_LOCUS7644	Symbiodinium natans	836
UniRef50_A0A812JXT7	A0A812JXT7	unreviewed	A0A812JXT7_9DINO	NupO protein	nupO SLIN2456_LOCUS3736	Symbiodinium sp. CCMP2456	1530
UniRef50_A0A812JXT7	A0A812XS36	unreviewed	A0A812XS36_SYMMI	NupO protein	nupO SMIC04503_LOCUS24845	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1513
UniRef50_A0A812JXZ9	A0A812JXZ9	unreviewed	A0A812JXZ9_SYMPI	Uncharacterized protein	SPIL2461_LOCUS2812	Symbiodinium pilosum (Dinoflagellate)	470
UniRef50_A0A812JYB0	A0A812JYB0	unreviewed	A0A812JYB0_SYMPI	PpsA protein	ppsA SPIL2461_LOCUS2332	Symbiodinium pilosum (Dinoflagellate)	335
UniRef50_A0A812JYV8	A0A812JYV8	unreviewed	A0A812JYV8_9DINO	GlnD protein	glnD SLIN2456_LOCUS4100	Symbiodinium sp. CCMP2456	1208
UniRef50_A0A812JYW8	A0A812JYW8	unreviewed	A0A812JYW8_9DINO	LOC106772409 protein	LOC106772409 SLIN2456_LOCUS4118	Symbiodinium sp. CCMP2456	1211
UniRef50_A0A812JYW8	A0A813C6U2	unreviewed	A0A813C6U2_9DINO	WW domain-containing protein	SMICCKB8_LOCUS33284	Symbiodinium sp. KB8	1010
UniRef50_A0A812JYW8	A0A812PZW4	unreviewed	A0A812PZW4_SYMMI	LOC106772409 protein	LOC106772409 SMIC04503_LOCUS9690	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	512
UniRef50_A0A812JYY2	A0A812JYY2	unreviewed	A0A812JYY2_9DINO	Chorismate synthase (EC 4.2.3.5)	aroC2 SLIN2456_LOCUS4099	Symbiodinium sp. CCMP2456	1016
UniRef50_A0A812JZ06	A0A812JZ06	unreviewed	A0A812JZ06_9DINO	Integrase catalytic domain-containing protein	STRI2592_LOCUS7836	Symbiodinium sp. CCMP2592	882
UniRef50_A0A812JZ23	A0A812JLF6	unreviewed	A0A812JLF6_9DINO	C3H1-type domain-containing protein	SNAT2548_LOCUS6848	Symbiodinium natans	989
UniRef50_A0A812JZ23	A0A812JZ23	unreviewed	A0A812JZ23_9DINO	C3H1-type domain-containing protein	SNAT2548_LOCUS7888	Symbiodinium natans	989
UniRef50_A0A812JZ23	A0A812LFT8	unreviewed	A0A812LFT8_9DINO	Uncharacterized protein	SNAT2548_LOCUS11761	Symbiodinium natans	911
UniRef50_A0A812JZ23	A0A812P2D3	unreviewed	A0A812P2D3_9DINO	Uncharacterized protein	SNAT2548_LOCUS17913	Symbiodinium natans	899
UniRef50_A0A812JZ58	A0A812JUK7	unreviewed	A0A812JUK7_9DINO	Copia protein	STRI2592_LOCUS7462	Symbiodinium sp. CCMP2592	1428
UniRef50_A0A812JZ58	A0A812JZ58	unreviewed	A0A812JZ58_9DINO	JNK protein	JNK STRI2592_LOCUS7807	Symbiodinium sp. CCMP2592	1692
UniRef50_A0A812JZ63	A0A812K6U4	unreviewed	A0A812K6U4_9DINO	TY1B-DR3 protein	TY1B-DR3 SLIN2456_LOCUS4421	Symbiodinium sp. CCMP2456	219
UniRef50_A0A812JZ63	A0A813A8I9	unreviewed	A0A813A8I9_9DINO	TY1B-DR3 protein	TY1B-DR3 SNEC2469_LOCUS26769	Symbiodinium necroappetens	196
UniRef50_A0A812JZ63	A0A812JZ63	unreviewed	A0A812JZ63_SYMPI	Cpr protein	Cpr SPIL2461_LOCUS2476	Symbiodinium pilosum (Dinoflagellate)	255
UniRef50_A0A812JZG1	A0A812JZG1	unreviewed	A0A812JZG1_9DINO	Uncharacterized protein	SNAT2548_LOCUS7704	Symbiodinium natans	1731
UniRef50_A0A812JZJ8	A0A812JZJ8	unreviewed	A0A812JZJ8_9DINO	Pol protein	pol STRI2592_LOCUS8055	Symbiodinium sp. CCMP2592	2491
UniRef50_A0A812JZL2	A0A812JZL2	unreviewed	A0A812JZL2_9DINO	Ribonuclease H1 N-terminal domain-containing protein	STRI2592_LOCUS7503	Symbiodinium sp. CCMP2592	1400
UniRef50_A0A812JZM5	A0A812JZM5	unreviewed	A0A812JZM5_SYMPI	Uncharacterized protein	SPIL2461_LOCUS2807	Symbiodinium pilosum (Dinoflagellate)	937
UniRef50_A0A812JZX6	A0A812JZX6	unreviewed	A0A812JZX6_9DINO	Uncharacterized protein	STRI2592_LOCUS7531	Symbiodinium sp. CCMP2592	905
UniRef50_A0A812K0E4	A0A813A4G1	unreviewed	A0A813A4G1_9DINO	GIP protein	GIP SNEC2469_LOCUS26735	Symbiodinium necroappetens	1564
UniRef50_A0A812K0E4	A0A812JNY1	unreviewed	A0A812JNY1_9DINO	Copia protein	SNAT2548_LOCUS6729	Symbiodinium natans	1749
UniRef50_A0A812K0E4	A0A812K0E4	unreviewed	A0A812K0E4_9DINO	Copia protein	SNAT2548_LOCUS7819	Symbiodinium natans	1917
UniRef50_A0A812K0E4	A0A812ND01	unreviewed	A0A812ND01_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	SNAT2548_LOCUS14942	Symbiodinium natans	1896
UniRef50_A0A812K0E4	A0A812QIY7	unreviewed	A0A812QIY7_9DINO	Copia protein	SNAT2548_LOCUS20800	Symbiodinium natans	1749
UniRef50_A0A812K0E4	A0A812R2R6	unreviewed	A0A812R2R6_9DINO	Copia protein	SNAT2548_LOCUS22650	Symbiodinium natans	1749
UniRef50_A0A812K0E4	A0A812S5I7	unreviewed	A0A812S5I7_9DINO	CCHC-type domain-containing protein	SNAT2548_LOCUS25994	Symbiodinium natans	1752
UniRef50_A0A812K0R0	A0A812K0R0	unreviewed	A0A812K0R0_9DINO	Gag-pro-pol protein	gag-pro-pol STRI2592_LOCUS8131	Symbiodinium sp. CCMP2592	1120
UniRef50_A0A812K0R0	A0A812U084	unreviewed	A0A812U084_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS28605	Symbiodinium sp. CCMP2592	1357
UniRef50_A0A812K0S7	A0A812K0S7	unreviewed	A0A812K0S7_9DINO	Tyr recombinase domain-containing protein	STRI2592_LOCUS8138	Symbiodinium sp. CCMP2592	1292
UniRef50_A0A812K0V0	A0A812K0V0	unreviewed	A0A812K0V0_9DINO	Uncharacterized protein	SNEC2469_LOCUS2627	Symbiodinium necroappetens	1202
UniRef50_A0A812K0W1	A0A812K0W1	unreviewed	A0A812K0W1_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS8136	Symbiodinium sp. CCMP2592	660
